word,count,length,per_million,rank
मोस्ट,7260,5,537.12701855441,166
महाराष्ट्र,7260,10,537.12701855441,167
कारण,7224,4,534.46357879298,168
रुपये,7209,5,533.35381222572,169
मागणी,7174,5,530.76435690211,170
चार,7127,3,527.28708832469,171
करीत,7090,4,524.54966412545,172
पाहिजे,7073,6,523.29192868255,173
जाते,7040,4,520.85044223458,174
दिवस,7012,4,518.77887797569,175
स्वाइन,6913,6,511.45441863177,176
त्यात,6899,5,510.41863650232,177
ठेवा,6877,4,508.79097887034,178
येणार,6847,5,506.57144573582,179
वाचा,6841,4,506.12753910891,180
म्हणाले,6836,7,505.75761691983,181
कोटी,6793,4,502.57628609368,182
पूर्ण,6738,5,498.50714201372,183
खूप,6700,3,495.69573337666,184
व्यक्त,6688,6,494.80792012285,185
करणार,6620,5,489.77697835127,186
देण्यात,6606,7,488.74119622182,187
वेळ,6603,3,488.51924290837,188
पुढे,6562,4,485.48588095786,189
पवार,6495,4,480.52892362409,190
मृत्यू,6480,6,479.41915705683,191
नये,6472,3,478.82728155429,192
त्यानंतर,6420,8,474.98009078778,193
च्या,6394,4,473.05649540453,194
फ्लू,6379,4,471.94672883727,195
ता,6375,2,471.65079108600,196
साहित्य,6305,7,466.47188043878,197
सचिन,6300,4,466.10195824969,198
यांची,6266,5,463.58648736390,199
ला,6239,2,461.58890754283,200
