word,count,length,per_million,rank
црквата,3171,7,361.364103336686,184
едно,3170,4,361.250144300629,185
првите,3150,6,358.97096357949,186
земји,3113,5,354.754479245382,187
роден,3091,5,352.247380452128,188
втората,3078,7,350.765912983387,189
нивната,3055,7,348.144855154077,190
член,3040,4,346.435469613222,191
ден,2993,3,341.079394918544,192
вид,2987,3,340.395640702202,193
бројот,2982,6,339.825845521917,194
населението,2976,11,339.142091305575,195
секоја,2962,6,337.546664800777,196
постои,2952,6,336.407074440208,197
државата,2929,8,333.786016610897,198
центар,2925,6,333.330180466669,199
значи,2916,5,332.304549142156,200
