word,count,length,per_million,rank
sauc,2105,4,426.697953795808,175
iespējams,2103,9,426.292540062985,176
Rīgā,2100,4,425.684419463751,177
citu,2087,4,423.049230200404,178
impērijas,2085,9,422.643816467581,179
upes,2085,4,422.643816467581,180
beigās,2081,6,421.832989001936,181
viņam,2065,5,418.589679139355,182
gandrīz,2057,7,416.968024208065,183
viņi,2055,4,416.562610475242,184
tādēļ,2042,5,413.927421211895,185
tāpat,2038,5,413.11659374625,186
pagastu,2030,7,411.494938814959,187
gaisa,2021,5,409.670577017258,188
skaits,2020,6,409.467870150846,189
pilsētu,2017,7,408.859749551612,190
dziesmu,1987,7,402.778543559273,191
ezera,1985,5,402.373129826451,192
formula,1960,7,397.305458166168,193
notiek,1958,6,396.900044433345,194
visas,1958,5,396.900044433345,195
teritoriju,1954,10,396.0892169677,196
ziemeļu,1953,7,395.886510101289,197
gads,1946,4,394.467562036409,198
vietas,1932,6,391.629665906651,199
vieta,1929,5,391.021545307417,200
